Período:Fev/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
120020 CRUZEIRO DO SUL,850,850,"365543,53","277352,44",-,-,"88191,09",-,-,"430,05","430,05",2983,"3,5",15,"1,76"
120030 FEIJO,93,93,"30599,89","23008,23",-,-,"7591,66",-,-,"329,03","329,03",235,"2,5",1,"1,08"
120033 MANCIO LIMA,33,33,"14491,46","9738,25",-,-,"4753,21",-,-,"439,14","439,14",86,"2,6",-,-
120034 MANOEL URBANO,48,48,"12568,53","9989,74",-,-,"2578,79",-,-,"261,84","261,84",87,"1,8",1,"2,08"
120038 PLACIDO DE CASTRO,64,64,"16797,19","14383,28",-,-,"2413,91",-,-,"262,46","262,46",202,"3,2",-,-
120039 PORTO WALTER,13,13,"2702,42","2327,86",-,-,"374,56",-,-,"207,88","207,88",32,"2,5",-,-
120040 RIO BRANCO,2352,2352,"1911309,42","1468493,15",-,-,"442816,27",-,-,"812,63","812,63",12297,"5,2",102,"4,34"
120043 SANTA ROSA DO PURUS,24,24,"6020,98","5233,96",-,-,"787,02",-,-,"250,87","250,87",71,3,-,-
120045 SENADOR GUIOMARD,71,71,"20041,04","16707,23",-,-,"3333,81",-,-,"282,27","282,27",180,"2,5",-,-
120050 SENA MADUREIRA,258,258,"95795,99","78528,31",-,-,"17267,68",-,-,"371,3","371,3",820,"3,2",2,"0,78"
