Período:Dez/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150280 CURRALINHO,94,94,"45081,33","34048,97",-,-,"11032,36",-,-,"479,59","479,59",202,"2,1",-,-
150290 CURUCA,28,28,"12447,62","10840,21",-,-,"1607,41",-,-,"444,56","444,56",100,"3,6",1,"3,57"
150293 DOM ELISEU,282,282,"117243,61","90905,25",-,-,"26338,36",-,-,"415,76","415,76",695,"2,5",-,-
150295 ELDORADO DOS CARAJAS,268,268,"132657,17","112190,68",-,-,"20466,49",-,-,"494,99","494,99",900,"3,4",-,-
150304 FLORESTA DO ARAGUAIA,110,110,"53349,33","45155,39",-,-,"8193,94",-,-,"484,99","484,99",301,"2,7",-,-
150309 GOIANESIA DO PARA,240,240,"102676,39","78799,18",-,-,"23877,21",-,-,"427,82","427,82",540,"2,3",-,-
150310 GURUPA,88,88,"34393,36","26227,71",-,-,"8165,65",-,-,"390,83","390,83",171,"1,9",-,-
150320 IGARAPE-ACU,67,67,"22589,75","16523,05",-,-,"6066,7",-,-,"337,16","337,16",151,"2,3",-,-
150330 IGARAPE-MIRI,563,563,"229321,96","176464,12",-,-,"52857,84",-,-,"407,32","407,32",1340,"2,4",-,-
150340 INHANGAPI,50,50,"15864,8","13936,18",-,-,"1928,62",-,-,"317,3","317,3",172,"3,4",-,-
150345 IPIXUNA DO PARA,251,251,"101573,19",82713,-,-,"18860,19",-,-,"404,67","404,67",640,"2,5",-,-
150350 IRITUIA,114,114,"39577,26","34140,07",-,-,"5437,19",-,-,"347,17","347,17",307,"2,7",-,-
150360 ITAITUBA,804,804,"334198,48","260200,93",-,-,"73997,55",-,-,"415,67","415,67",2102,"2,6",15,"1,87"
150370 ITUPIRANGA,148,148,"61079,07","46069,66",-,-,"15009,41",-,-,"412,7","412,7",305,"2,1",-,-
150375 JACAREACANGA,55,55,"17062,8","14527,67",-,-,"2535,13",-,-,"310,23","310,23",202,"3,7",-,-
150380 JACUNDA,427,427,"153722,74","125323,9",-,-,"28398,84",-,-,"360,01","360,01",1002,"2,3",-,-
150390 JURUTI,171,171,"56502,61","39893,99",-,-,"16608,62",-,-,"330,42","330,42",374,"2,2",1,"0,58"
150400 LIMOEIRO DO AJURU,184,184,"58277,65","47657,27",-,-,"10620,38",-,-,"316,73","316,73",448,"2,4",-,-
150405 MAE DO RIO,278,278,"135989,11","109144,85",-,-,"26844,26",-,-,"489,17","489,17",758,"2,7",-,-
150420 MARABA,1026,1026,"909675,57","704593,08",-,-,"205082,49",-,-,"886,62","886,62",4175,"4,1",33,"3,22"
150430 MARACANA,94,94,"28112,69","23193,72",-,-,"4918,97",-,-,"299,07","299,07",293,"3,1",-,-
150440 MARAPANIM,35,35,"9950,31","8604,72",-,-,"1345,59",-,-,"284,29","284,29",68,"1,9",-,-
150442 MARITUBA,529,529,"340084,81","247787,59",-,-,"92297,22",-,-,"642,88","642,88",1840,"3,5",5,"0,95"
150445 MEDICILANDIA,152,152,"57624,16","43817,48",-,-,"13806,68",-,-,"379,11","379,11",276,"1,8",-,-
150450 MELGACO,47,47,"13946,78","11483,41",-,-,"2463,37",-,-,"296,74","296,74",131,"2,8",-,-
150460 MOCAJUBA,135,135,"66848,86","46859,32",-,-,"19989,54",-,-,"495,18","495,18",406,3,-,-
150470 MOJU,275,275,"111751,82","83463,47",-,-,"28288,35",-,-,"406,37","406,37",714,"2,6",-,-
150480 MONTE ALEGRE,254,254,"94843,45","75934,5",-,-,"18908,95",-,-,"373,4","373,4",720,"2,8",6,"2,36"
150490 MUANA,152,152,"59951,64","43956,54",-,-,"15995,1",-,-,"394,42","394,42",770,"5,1",1,"0,66"
150495 NOVA ESPERANCA DO PIRIA,191,191,"57732,71","47545,29",-,-,"10187,42",-,-,"302,27","302,27",492,"2,6",-,-
