Período:Mai/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150375 JACAREACANGA,48,48,17324,"14750,84",-,-,"2573,16",-,-,"360,92","360,92",189,"3,9",-,-
150380 JACUNDA,424,424,"154640,6","130598,17",-,-,"24042,43",-,-,"364,72","364,72",1157,"2,7",-,-
150390 JURUTI,199,199,"65056,06","45809,97",-,-,"19246,09",-,-,"326,91","326,91",435,"2,2",-,-
150400 LIMOEIRO DO AJURU,177,177,"58200,16","47997,91",-,-,"10202,25",-,-,"328,81","328,81",417,"2,4",-,-
150405 MAE DO RIO,296,296,"139027,24","114242,72",-,-,"24784,52",-,-,"469,69","469,69",932,"3,1",-,-
150420 MARABA,841,841,"810746,09","641640,36",-,-,"169105,73",-,-,"964,03","964,03",4511,"5,4",25,"2,97"
150430 MARACANA,117,117,"39230,22","31514,59",-,-,"7715,63",-,-,"335,3","335,3",338,"2,9",-,-
150440 MARAPANIM,159,159,"58071,06","50906,21",-,-,"7164,85",-,-,"365,23","365,23",485,"3,1",-,-
150442 MARITUBA,566,566,"420736,23","310020,9",-,-,"110715,33",-,-,"743,35","743,35",2245,4,12,"2,12"
150445 MEDICILANDIA,142,142,"56136,56","42837,18",-,-,"13299,38",-,-,"395,33","395,33",295,"2,1",-,-
150460 MOCAJUBA,141,141,"66775,02","48681,52",-,-,"18093,5",-,-,"473,58","473,58",459,"3,3",-,-
150470 MOJU,369,369,"153827,21","114178,53",-,-,"39648,68",-,-,"416,88","416,88",1006,"2,7",2,"0,54"
150480 MONTE ALEGRE,307,307,"112586,47","89332,74",-,-,"23253,73",-,-,"366,73","366,73",915,3,6,"1,95"
150490 MUANA,134,134,"53055,98","38262,56",-,-,"14793,42",-,-,"395,94","395,94",377,"2,8",-,-
150495 NOVA ESPERANCA DO PIRIA,205,205,"57547,12","49268,13",-,-,"8278,99",-,-,"280,72","280,72",533,"2,6",-,-
150503 NOVO PROGRESSO,213,213,"70609,98","56600,09",-,-,"14009,89",-,-,"331,5","331,5",426,2,-,-
150506 NOVO REPARTIMENTO,170,170,"55843,35","45841,27",-,-,"10002,08",-,-,"328,49","328,49",438,"2,6",1,"0,59"
150510 OBIDOS,335,335,"137725,12","110556,36",-,-,"27168,76",-,-,"411,12","411,12",843,"2,5",2,"0,6"
150530 ORIXIMINA,325,325,"145570,57","103562,8",-,-,"42007,77",-,-,"447,91","447,91",833,"2,6",4,"1,23"
150540 OUREM,79,79,"29579,89","23153,09",-,-,"6426,8",-,-,"374,43","374,43",214,"2,7",1,"1,27"
150543 OURILANDIA DO NORTE,198,198,"93382,36","76386,12",-,-,"16996,24",-,-,"471,63","471,63",538,"2,7",-,-
150548 PACAJA,107,107,"37155,84","27711,98",-,-,"9443,86",-,-,"347,25","347,25",250,"2,3",-,-
150549 PALESTINA DO PARA,60,60,"20152,17","16142,03",-,-,"4010,14",-,-,"335,87","335,87",256,"4,3",-,-
150550 PARAGOMINAS,441,441,"209299,6","140403,32",-,-,"68896,28",-,-,"474,6","474,6",1047,"2,4",1,"0,23"
150553 PARAUAPEBAS,498,498,"252625,28","174609,12",-,-,"78016,16",-,-,"507,28","507,28",1719,"3,5",6,"1,2"
150555 PAU D'ARCO,53,53,"21235,8","17201,18",-,-,"4034,62",-,-,"400,68","400,68",162,"3,1",1,"1,89"
150563 PICARRA,151,151,"42448,1","35761,76",-,-,"6686,34",-,-,"281,11","281,11",371,"2,5",-,-
150565 PLACAS,138,138,"52776,06","38748,7",-,-,"14027,36",-,-,"382,44","382,44",410,3,2,"1,45"
150570 PONTA DE PEDRAS,172,172,"43925,32","36889,32",-,-,7036,-,-,"255,38","255,38",433,"2,5",1,"0,58"
150580 PORTEL,151,151,"63520,56","45702,11",-,-,"17818,45",-,-,"420,67","420,67",298,2,-,-
150590 PORTO DE MOZ,195,195,"80497,96","62009,88",-,-,"18488,08",-,-,"412,81","412,81",604,"3,1",-,-
150600 PRAINHA,96,96,"31023,66","24815,88",-,-,"6207,78",-,-,"323,16","323,16",189,2,1,"1,04"
150613 REDENCAO,794,794,"661737,91","536878,14",-,-,"124859,77",-,-,"833,42","833,42",3765,"4,7",26,"3,27"
150616 RIO MARIA,165,165,"68717,62","55761,29",-,-,"12956,33",-,-,"416,47","416,47",418,"2,5",-,-
150618 RONDON DO PARA,586,586,"230630,16","192921,33",-,-,"37708,83",-,-,"393,57","393,57",1758,3,-,-
150619 RUROPOLIS,106,106,"39916,04","33159,9",-,-,"6756,14",-,-,"376,57","376,57",316,3,-,-
150620 SALINOPOLIS,668,668,"315779,37","227181,37",-,-,88598,-,-,"472,72","472,72",1239,"1,9",-,-
